AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;PACE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;ENS_10;ENS_11;MAT_ENS_1;MAT_ENS_2;MAT_ENS_3;MAT_ENS_4;MAT_ENS_5;MAT_ENS_6;MAT_ENS_7;MAT_ENS_8;MAT_TOTAL;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL;ESPE_01;ESPE_02;ESPE_03;ESPE_04;ESPE_05;ESPE_06;ESPE_07;ESPE_08;ESPE_09;ESPE_10;ESPE_11
2025;16466;6;CENTRO DE TRASTORNOS DE LA COMUNICACION; ;78797950;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16467;4;LICEO PABLO NERUDA DE TALCA; ;65094118;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,444752;-71,690903;1;0;110;310;0;0;0;0;0;0;0;0;0;0;483;0;0;250;0;0;0;733;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16468;2;ESCUELA NESTOR DEL CAMPO ARZOLA; ;69130500;1;7;MAULE;74;7402;COLBÚN;73;LINARES;2;1;0;-35,694641;-71,40654;1;0;10;110;299;0;0;0;0;0;0;0;0;72;640;0;9;0;0;0;0;721;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16469;0;COLEGIO PABLO NERUDA; ;69130700;1;7;MAULE;74;7404;PARRAL;73;LINARES;2;1;0;-36,139511;-71,827232;1;1;10;110;310;0;0;0;0;0;0;0;0;15;624;0;0;326;0;0;0;965;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16470;4;COLEGIO CONCEPCION TALCA; ;72553100;1;7;MAULE;71;7101;TALCA;72;TALCA;4;3;0;-35,43524;-71,67665;0;0;10;110;310;0;0;0;0;0;0;0;0;117;614;0;0;309;0;0;0;1040;1;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;16471;2;JARDÍN INFANTIL RAYEN MONTESSORI; ;76756499;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16472;0;ESC.ESPECIAL TRASTORNOS DE LA COMUNICACI; ;65155166;1;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;-35,840183;-71,59598;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;42;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16473;9;ESCUELA DE CUMPEO; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16474;7;COLEGIO EVANGELICO ADONAY ANEXO;24934638; ;0;7;MAULE;74;7401;LINARES;73;LINARES;3;2;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16475;5;INSTITUTO DE EDUCACION MEDIA CALIFORNIA SCHOO;11111486; ;0;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16476;3;COLEGIO BOSQUES DE GAIA; ;75414600;1;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;3;2;0;-35,3317687106232;-72,4292683399663;0;0;10;110;310;0;0;0;0;0;0;0;0;58;243;0;0;111;0;0;0;412;1;1;1; ;GRATUITO;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;16477;1;COLEGIO AQUELARRE; ;65152917;1;7;MAULE;73;7308;TENO;71;CURICÓ;3;2;0;-34,88097;-71,159683;1;0;110;310;0;0;0;0;0;0;0;0;0;0;251;0;0;135;0;0;0;386;1;1;1; ;$1.000 A $10.000;$25.001 A $50.000;0;0;0;0;0;0;0;0;0;0;0
2025;16479;8;ESCUELA TALLER LABORAL UNPADE; ;74468200;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,400967;-71,651566;0;0;212;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;68;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16480;1;COL.ADVENTISTA DE TALCA             CERRADO; ; ;9;7;MAULE;71;7101;TALCA;72;TALCA;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16482;8;ESCUELA GIRASOL;937940; ;0;7;MAULE;74;7406;SAN JAVIER;73;LINARES;3;2;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;CRISTIANA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16483;6;COL.INGLES GOLDEN SCHOOL   (CERRADO); ; ;9;7;MAULE;74;7401;LINARES;73;LINARES;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16484;4;COLEGIO MANSO DE VELASCO; ;65138847;1;7;MAULE;72;7201;CAUQUENES;74;CAUQUENES;3;2;0;-35,966499;-72,311256;1;0;10;110;0;0;0;0;0;0;0;0;0;91;473;0;0;0;0;0;0;564;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16485;2;COLEGIO GARDEN COLLEGE; ;65154815;1;7;MAULE;72;7201;CAUQUENES;74;CAUQUENES;3;2;0;-35,966999;-72,313293;1;0;10;110;310;0;0;0;0;0;0;0;0;108;489;0;0;237;0;0;0;834;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16486;0;COLEGIO SAN ANDRES IV; ;77856840;1;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16487;9;CENTRO PARA EL DESARROLLO TECNOLOGICO; ;77055700;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,42597654;-71,66815505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16488;7;COLEGIO ADVENTISTA MARANATA; ;65102257;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,431229;-71,658012;1;0;10;110;310;0;0;0;0;0;0;0;0;76;344;0;0;178;0;0;0;598;1;1;7;ADVENTISTA;GRATUITO;$25.001 A $50.000;0;0;0;0;0;0;0;0;0;0;0
2025;16489;5;COLEGIO BALTAZAR; ;65145423;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,440102;-71,610397;1;0;10;110;310;0;0;0;0;0;0;0;0;50;209;0;0;102;0;0;0;361;1;1;1; ;GRATUITO;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;16490;9;CENTRO DE LENGUAJE MARCELA PAZ; ;65116013;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,42083;-71,6611;1;0;10;214;0;0;0;0;0;0;0;0;0;7;0;0;22;0;0;0;0;29;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16491;7;COLEGIO ALBERT EINSTEIN; ;65157777;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0;-34,96806;-71,244766;1;0;10;110;0;0;0;0;0;0;0;0;0;40;291;0;0;0;0;0;0;331;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16492;5;INSTITUTO VALENTIN LETELIER; ;65144277;1;7;MAULE;74;7401;LINARES;73;LINARES;3;2;1;-35,784721;-71,58448;1;0;10;110;0;0;0;0;0;0;0;0;0;39;200;0;0;0;0;0;0;239;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16493;3;JARDIN LAS NIEVES;4840468; ;0;7;MAULE;74;7407;VILLA ALEGRE;73;LINARES;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16494;1;COLEGIO CRISTIANO DE CURICO; ;72465500;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0;-34,964619;-71,229843;1;0;10;110;310;0;0;0;0;0;0;0;0;49;285;0;0;144;0;0;0;478;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16496;8;ESCUELA MUNICIPAL DE ADULTOS NUEVA ESPERANZA; ;69110300;1;7;MAULE;71;7103;CUREPTO;72;TALCA;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16497;6;COLEGIO ANDES DE TALCA; ;76235498;1;7;MAULE;71;7101;TALCA;72;TALCA;4;3;0;-35,41683325;-71,65675216;0;0;10;110;310;0;0;0;0;0;0;0;0;68;341;0;0;106;0;0;0;515;1;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;16498;4;COLEGIO ZAPALLAR  S.A.; ; ;9;7;MAULE;73;7301;CURICÓ;71;CURICÓ;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16499;2;JARDIN INFANTIL PIN Y PON; ;52001182;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16501;8;JARDIN INFANTIL CAMPANITA; ;76012413;1;7;MAULE;71;7101;TALCA;72;TALCA;4;3;0;-35,44171;-71,68366;0;0;10;0;0;0;0;0;0;0;0;0;0;241;0;0;0;0;0;0;0;241;1;1;7;CONFESIONAL CATÓLICO;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;16502;6;COLEGIO CORDILLERA; ;65154939;1;7;MAULE;73;7304;MOLINA;71;CURICÓ;3;2;0;-35,121712;-71,277992;0;0;10;110;310;0;0;0;0;0;0;0;0;51;326;0;0;305;0;0;0;682;1;1;2; ;GRATUITO;$25.001 A $50.000;0;0;0;0;0;0;0;0;0;0;0
2025;16503;4;JARDIN INFANTIL EL ARCA;14723202; ;0;7;MAULE;73;7308;TENO;71;CURICÓ;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16504;2;CENTRO EDUCACIONAL BUBI; ;65145434;1;7;MAULE;73;7308;TENO;71;CURICÓ;3;2;0;-34,86737;-71,15815;0;0;10;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;60;1;1;7;ORIENTACIÓN CRISTIANA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16506;9;ESCUELA CHACARILLAS; ;61980930;1;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;6;5;0;-35,34127;-72,41964;1;0;10;110;0;0;0;0;0;0;0;0;0;45;229;0;0;0;0;0;0;274;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16507;7;JUAN SALVADOR COLLEGE; ;65153341;1;7;MAULE;74;7406;SAN JAVIER;73;LINARES;3;2;0;-35,596039;-71,715538;0;0;10;110;310;0;0;0;0;0;0;0;0;68;306;0;0;145;0;0;0;519;1;1;1; ;GRATUITO;$25.001 A $50.000;0;0;0;0;0;0;0;0;0;0;0
2025;16508;5;COLEGIO HISPANOCHILENO EL PILAR; ;65152719;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0;-34,969761;-71,231903;1;0;10;110;310;0;0;0;0;0;0;0;0;131;697;0;0;344;0;0;0;1172;1;1;2; ;GRATUITO;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;16509;3;COLEGIO CENTRO EDUCACIONAL VYGOTSKY; ;65152363;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;1;-34,992069;-71,210297;1;0;10;110;310;0;0;0;0;0;0;0;0;70;299;0;0;155;0;0;0;524;1;1;1; ;GRATUITO;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;16510;7;ESCUELA ENRIQUE WEISS; ;65078507;1;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;-35,861481;-71,564774;1;0;110;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;55;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16511;5;JARDIN INFANTIL NUBE LUZ;9000297; ;0;7;MAULE;73;7302;HUALAÑÉ;71;CURICÓ;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16512;3;COLEGIO DIEGO THOMPSON; ;65138103;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0;-34,972019;-71,203918;1;0;10;110;310;0;0;0;0;0;0;0;0;129;603;0;0;165;0;0;0;897;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16513;1;CENTRO EDUCACIONAL ADONAY; ;65116186;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0;-34,965012;-71,201736;1;0;10;110;0;0;0;0;0;0;0;0;0;28;169;0;0;0;0;0;0;197;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16515;8;COLEGIO SAN JACINTO; ;79946990;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16516;6;JARDIN INFANTIL LOS PEQUES DE ADONAY;17011231; ;0;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16517;4;COLEGIO RENACER; ;74467000;1;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16518;2;COLEGIO PARTICULAR SEBASTIAN; ;65117267;1;7;MAULE;74;7401;LINARES;73;LINARES;3;2;0;-35,84528;-71,592056;1;0;10;110;0;0;0;0;0;0;0;0;0;14;164;0;0;0;0;0;0;178;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16519;0;ESC. TEC. PROFESIONAL AGRARIA LA MONTANA DE T; ;78196340;1;7;MAULE;73;7308;TENO;71;CURICÓ;3;2;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16520;4;COLEGIO KAIROS; ;65154266;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0;-34,980129;-71,242363;1;0;10;110;310;0;0;0;0;0;0;0;0;26;220;0;0;116;0;0;0;362;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16521;2;ESC.ESPECIAL DE TRASTORNO DE LA COMUNICACION; ;65133828;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,430748;-71,67589;0;0;10;214;0;0;0;0;0;0;0;0;0;9;0;0;52;0;0;0;0;61;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16522;0;COLEGIO INMACULADO CORAZON DE JESUS; ;76506250;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16523;9;ESC.TRASTORNOS DE LENGUAJE HANS CHRISTIAN AND; ;65144635;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0;-34,973213;-71,24172;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;80;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16524;7;COLEGIO LUCILA GODOY ALCAYAGA; ;79551400;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16525;5;ESCUELA DE LENGUAJE TALCA;24694661; ;0;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16526;3;COLEGIO LOS ALERCES; ;65121242;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,446671;-71,691277;0;0;10;110;0;0;0;0;0;0;0;0;0;98;509;0;0;0;0;0;0;607;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16527;1;JARDIN INFANTIL MININOS;12975897; ;0;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16529;8;ESC.TEC PROFESIONAL AGRARIA PADRE LOUIS LETSC; ;78196340;1;7;MAULE;73;7308;TENO;71;CURICÓ;3;2;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16530;1;ESC.ESPECIAL TRASTORNOS DE LA COMUNIC. MIS SO; ;65115442;1;7;MAULE;71;7102;CONSTITUCIÓN;72;TALCA;3;2;0;-35,328106;-72,408005;1;0;10;214;0;0;0;0;0;0;0;0;0;9;0;0;81;0;0;0;0;90;1;1;7;TODAS LAS ANTERIORES;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16532;8;JARDIN INFANTIL GOFITO; ; ;9;7;MAULE;71;7101;TALCA;72;TALCA;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16533;6;CENTRO DE LENGUAJE Y PSICOPEDAGOGIA DALUZ; ;65144893;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,432735;-71,660835;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;85;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16534;4;JARDIN INFANTIL ABC; ;76216703;1;7;MAULE;71;7109;SAN CLEMENTE;72;TALCA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16535;2;COLEGIO SAN MARCOS; ;65094554;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0;-34,984821;-71,256126;0;0;10;110;310;0;0;0;0;0;0;0;0;106;581;0;0;263;0;0;0;950;1;1;7;CRISTIANA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16536;0;JARDIN INFANTIL MIS PRIMEROS PASOS; ;65145676;1;7;MAULE;73;7304;MOLINA;71;CURICÓ;3;2;0;-35,115894;-71,28038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16537;9;ESCUELA DE LENGUAJE CEL; ;65115067;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0;-34,974636;-71,217575;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;69;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16538;7;D.I.L.O ESC. DE TRASTORNOS DE LA COMUNICACION; ;77893160;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16539;5;COLEGIO  SAN  GABRIEL; ;76159434;1;7;MAULE;73;7304;MOLINA;71;CURICÓ;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16540;9;COLEGIO CAUQUENES; ;76176570;1;7;MAULE;72;7201;CAUQUENES;74;CAUQUENES;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16541;7;CENTRO EDUCATIVO PEUMAYEN; ;65143041;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0;-34,981041;-71,251938;1;0;10;110;310;0;0;0;0;0;0;0;0;48;608;0;0;313;0;0;0;969;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16542;5;ESCUELA DE LENGUAJE MAZAPAN; ;65118336;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0;-34,97706;-71,253456;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;64;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16543;3;ESCUELA PARVULOS ALDEA DE LOS NINOS; ;65120366;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,411453;-71,63844;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;NINGUNA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16544;1;ESCUELA DE LENGUAJE PAUL HARRIS; ;65154734;1;7;MAULE;73;7308;TENO;71;CURICÓ;3;2;0;-34,869225;-71,1607;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;74;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16546;8;CENTRO EDUCACIONAL INGLES; ;76215756;1;7;MAULE;73;7306;ROMERAL;71;CURICÓ;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16547;6;COLEGIO PADRE HUGO BYRNE; ;77730120;1;7;MAULE;73;7302;HUALAÑÉ;71;CURICÓ;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;16548;4;MI JARDIN Y YO; ;65153641;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,43934;-71,682365;1;0;10;214;0;0;0;0;0;0;0;0;0;40;0;0;52;0;0;0;0;92;1;1;7;SOLAMENTES VALORES;GRATUITO;$10.001 A $25.000;0;0;0;0;0;0;0;0;0;0;0
2025;16549;2;COLEGIO PALENCIA SC.; ;65138674;1;7;MAULE;73;7301;CURICÓ;71;CURICÓ;3;2;0;-34,977379;-71,213463;1;0;10;110;310;410;0;0;0;0;0;0;0;43;234;0;0;199;0;55;0;531;1;1;1; ;GRATUITO;GRATUITO;41005;0;0;0;0;0;0;0;0;0;0
2025;16550;6;COLEGIO SAN JORGE; ;96838130;1;7;MAULE;71;7101;TALCA;72;TALCA;4;3;0;-35,42385558;-71,67030139;0;0;10;110;310;0;0;0;0;0;0;0;0;32;221;0;0;129;0;0;0;382;1;1;2; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;16551;4;LICEO BICENTENARIO POLIVALENTE DE RAUCO; ;69100400;1;7;MAULE;73;7305;RAUCO;71;CURICÓ;2;1;1;-34,885422;-71,315521;1;1;510;610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;208;1;1;1; ;GRATUITO;GRATUITO;52010;63009;0;0;0;0;0;0;0;0;0
2025;16552;2;ESCUELA LENGUAJE BELEN; ;65155573;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,410378;-71,66364;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;38;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;16553;0;ESCUELA DE LENGUAJE MANANTIAL; ;65121881;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,442863;-71,67761;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;63;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
